Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
MUC5B,7.083198,6.82655,12.184068,12.6043
NEIL3,2.818809,2.8074,6.664816,6.6294
PGLYRP1,5.60307,5.6864,0.980724,1.0
HNF4G,2.260126,2.0,7.664554,8.0056
JPH2,8.783224,8.89025,6.237794,6.2854
IGFL2,1.189632,1.0,5.282463,5.1699
KRTAP4-1,0.092899,0.0,3.47256,3.8074
BCL2L15,4.9715,5.0444,8.35322,8.6073
GKN2,8.679333,8.8329,5.643078,5.5236
DES,12.569646,12.71735,7.811618,7.9425
ADH1B,14.2266,14.43995,9.543627,10.026
MYH11,13.76744,13.8824,11.405337,11.5209
PCP4,2.660035,2.585,6.488141,6.1699
DEPDC1B,4.016056,4.0,7.8976,7.9944
GJB2,4.163958,4.1699,9.587338,9.6987
RP11-15E1.5,4.585576,4.66705,1.172326,1.0
DMBX1,0.558715,0.0,4.310708,4.2479
PAX9,4.437471,4.37745,8.462653,8.5818
FAM111B,4.532309,4.2849,8.62077,8.619627
ADGRF4,3.027143,3.0,6.412371,6.6294
ACTN2,8.353182,8.3966,4.026857,3.9069
MTND4P12,3.104008,3.0,8.066418,9.5611
PRAME,1.875842,2.0,6.578602,6.7549
LEMD1,2.376429,2.3219,5.851241,5.9542
RRM2,6.740527,6.5157,10.736479,10.813
XAGE1B,2.54132,2.53605,9.085658,10.6769
MYL2,5.561423,5.7549,0.814648,0.736966
CLDN3,7.500939,7.7313,11.434289,11.6452
FERMT1,5.525786,5.6439,9.816462,9.8392
CFD,12.368287,12.55455,9.36958,9.4094
SEMA3G,10.663814,10.7273,8.20529,8.2621
C1orf106,7.964203,8.14135,11.605109,11.8649
AC009065.4,0.0,0.0,5.302929,5.4777
N4BP2L2-IT2,8.690975,8.7715,6.099081,6.2668
LINC01207,1.660251,1.0,5.739412,6.1293
ECEL1P2,7.415244,7.6036,4.075968,4.0875
LINC00163,5.457462,5.6724,1.575119,1.585
FGF2,9.740505,9.7433,7.097989,7.0941
CD177,8.321071,8.35835,5.644406,5.3576
RP11-519G16.5,1.145744,1.0,4.812644,4.7257
CLDN5,13.152399,13.25725,9.558852,9.5314
ADGRG4,3.882077,3.95345,0.552602,0.0
NOVA2,9.796417,9.93885,7.125429,7.1085
IGHV4-31,3.525285,3.60865,7.19976,7.4201
ZBTB16,10.078624,10.3926,6.208056,6.1898
CKMT1B,4.523172,4.61525,8.000042,8.3897
RASIP1,11.051025,11.1889,8.525149,8.5118
ITPKA,4.0339,4.0875,7.569141,7.639056
FOXB1,0.376706,0.0,3.489238,2.8074
AC007128.1,0.188315,0.0,3.688126,4.1285
IGHV1-69-2,5.599745,5.82075,9.37957,9.5525
SYT12,2.571774,2.585,8.663605,8.5078
EEF1A2,5.125926,5.1496,8.738895,8.8611
SCARA5,10.051728,10.3799,6.217423,6.2479
CD300LG,8.280211,8.48585,3.001036,2.585
RP11-236L14.2,5.758967,5.84545,2.82845,2.8074
MMP25,9.82647,9.9685,7.001316,7.042
RAB3B,2.836784,2.8074,6.481813,6.4429
ASPM,5.777636,5.7279,9.379562,9.4388
TRIM58,5.675226,5.7004,2.710906,2.585
CTC-510F12.2,5.291703,5.3923,2.493748,2.585
SERPINB5,2.668695,2.585,6.160032,5.7814
RP11-154D6.2,3.420101,3.585,0.545794,0.0
GYG2,5.090374,5.1699,8.687193,8.8455
EDNRB,11.688533,11.76505,8.930608,8.8978
CDC20,5.78233,5.6242,10.071629,10.1548
RP11-93K22.13,0.732081,1.0,4.158861,4.2479
CAV3,4.185566,4.3923,1.31087,1.0
CTRB1,3.401231,3.46595,0.42291,0.0
KIF4A,4.927414,4.7549,9.275599,9.4157
ANLN,6.159775,5.9773,10.442744,10.5187
ZYG11A,1.727729,1.585,5.839051,6.2854
IGF2BP3,3.971603,4.02545,7.805701,8.0673
RP11-251M1.1,5.998256,6.1085,2.796612,2.8074
CNGB1,1.843579,1.585,5.22987,5.2479
MT-TA,0.409475,0.0,4.265868,4.3219
XAGE1A,1.926185,1.71785,8.985691,11.1136
LGI4,9.459961,9.6573,6.080619,6.1497
ZNF695,1.431761,1.585,4.861599,5.0862
PKD1P1,10.246636,10.61575,7.344554,8.0425
IGKV3OR2-268,0.964394,1.0,4.424695,4.4429
PLEK2,4.891977,5.0,9.268686,9.2527
CT83,0.333295,0.0,4.214811,3.585
MGAM,8.580538,8.66355,4.948831,4.9069
GDF10,9.453082,9.71425,5.92541,5.8074
RP11-403A3.2,3.389268,3.585,0.294237,0.0
PROK2,7.512478,7.62205,2.652626,2.585
RP11-27G14.4,1.687305,1.585,5.164008,5.2479
VIT,5.155517,5.1699,1.997261,2.0
FGF17,5.207809,5.2854,2.458771,2.3219
FCRLA,3.285677,3.4594,6.63391,6.8074
FAM153B,7.112249,7.05615,3.872129,3.847
CXCR1,8.457381,8.4853,4.418494,4.4594
BMPER,9.026158,9.14845,5.578293,5.4919
LGI3,7.826836,8.1369,5.162884,5.0444
AGR2,8.971461,9.34985,13.788823,14.0801
CEACAM7,1.688148,1.585,5.144391,4.9542
LINC00222,3.852602,3.8074,1.13545,1.0
CDC25C,3.156884,3.08495,7.158838,7.2288
BPIFB2,1.630568,1.0,4.936953,4.3219
SPP1,7.928931,8.0634,13.543906,13.6396
CYP1A1,5.139615,4.61445,2.05232,1.0
FCRL4,0.353354,0.0,3.462291,3.4594
KRT16,2.60757,2.6064,6.560608,6.6964
AC000089.3,2.60688,2.5981,6.068796,6.0317
OTX1,2.802264,2.585,7.617577,7.6653
CH507-513H4.5,2.317888,2.61585,6.673748,6.7944
SOWAHB,4.956851,5.1293,8.593381,8.7347
POU6F2,0.913595,1.0,4.621797,4.3923
MYBL2,6.088745,6.0112,10.435429,10.6165
FCAR,7.416617,7.4919,3.637059,3.7004
GP9,5.030708,5.0875,1.120451,1.0
ERICH4,4.009451,4.1699,1.143971,1.0
LIMS2,12.171655,12.31845,9.159331,9.1898
CRYAB,11.347911,11.33305,8.385423,8.3404
LINC00599,3.329857,3.3219,0.154327,0.0
EPN3,3.994498,4.0875,9.371381,9.5037
HSPB6,11.604082,11.7919,8.224041,8.2342
IL18RAP,9.284452,9.3454,5.571231,5.585
ANKRD22,4.959578,4.858,8.848767,9.1007
MINOS1-NBL1,3.897768,4.39405,7.203153,7.2486
RN7SL1,8.224369,8.18345,12.251827,12.0414
KIF2C,5.898314,5.7549,9.483198,9.5546
RHBG,0.83081,1.0,4.191912,4.1699
MSMB,3.189313,2.585,6.576009,6.2854
CTD-2525P14.5,4.364561,4.4594,1.655774,1.585
RP11-442H21.2,0.403311,0.0,3.823507,4.342
ADGRB3,7.170644,7.2946,4.380928,4.2479
TFAP2A,4.051116,3.74765,8.487858,8.5661
GATA6-AS1,7.428461,7.49585,3.993551,3.8074
LCN10,7.49659,7.3405,4.786497,4.745034
RP11-40C6.2,0.655418,0.0,8.976747,8.9519
HABP2,2.695077,2.42085,8.396936,8.6139
ADAMTSL3,10.053454,10.19225,7.547464,7.6073
ANGPTL7,4.954569,5.2479,1.932521,1.585
ALDH3B2,3.802266,3.8074,7.987138,7.9484
RHPN1-AS1,3.185323,3.3219,6.425853,6.4429
LAD1,8.278573,8.8498,12.377118,12.5292
TRHDE,7.630981,7.78015,4.021466,4.0
CA9,1.967187,1.585,7.760161,7.7677
FHL5,8.714256,8.7846,5.925362,6.0224
FXYD1,9.203804,9.4637,6.372752,6.4594
SCG5,3.948809,3.9069,7.994438,7.8202
MEFV,8.499499,8.5255,5.285234,5.3219
CSF3,8.75586,8.36405,4.750336,4.585
UHRF1,6.116921,5.98105,9.930831,9.9865
IGFBPL1,1.797012,1.585,5.348494,5.4594
TRIP13,5.543283,5.4919,9.386943,9.3966
RP11-254I22.3,0.444224,0.0,4.153946,4.2479
PRB3,0.555463,0.0,3.766794,4.0
CHRM1,6.102686,6.35565,2.118365,2.0
AP000349.2,1.093548,0.77815,6.970429,6.999
CTD-3214H19.16,7.406248,8.03,4.619626,5.7167
LINC00942,1.125515,1.0,4.494443,4.0
HMGA2,2.296264,2.3219,5.983681,5.2854
CASC9,0.437186,0.0,4.039718,3.9069
IGSF9,5.548675,5.4594,9.752345,9.8486
CDH3,7.020271,7.23335,11.524666,11.8709
E2F8,4.408196,4.3923,8.026557,8.1033
PI16,7.682228,7.78785,3.995216,3.9069
RP1-310O13.7,4.941075,5.0332,1.970563,1.844
RP6-65G23.3,2.10626,2.3219,6.06697,6.0661
RP11-650L12.2,1.811698,1.9635,5.976507,5.921966
KIF11,6.297839,6.19965,9.841039,9.883695
COL11A1,3.924412,4.0,9.507069,9.7698
TMPRSS11E,1.095818,1.0,6.695145,6.858
DHFRP1,2.939761,3.2464,6.328434,6.4075
MUC21,5.897459,6.0334,9.83662,10.4615
ZWINT,6.481629,6.5314,10.145718,10.1573
AC072062.1,0.947793,1.0,4.096362,4.1699
EXO1,4.083576,3.9069,8.136164,8.2621
APELA,0.380397,0.0,3.601455,3.4594
IL31RA,1.814977,2.0,5.432069,5.7279
CA1,5.099649,4.7549,1.675335,1.585
SHANK3,12.579528,12.73295,9.75515,9.825
ETV4,6.394086,6.5392,10.614946,10.7591
PRELP,13.586419,13.7914,11.246331,11.3794
TFF1,0.881469,0.0,5.169804,4.2479
RP3-340N1.2,1.918442,2.0,6.871552,7.4512
GRASP,11.472927,11.5529,8.127965,8.0821
C3orf67,3.525764,3.4594,6.79829,6.9069
SEMA6A,10.739416,10.88415,8.029662,8.0262
PITX2,0.69016,1.0,5.837198,6.2668
PROM2,7.159481,7.24315,11.438112,11.5957
RP11-132F7.2,0.985841,1.0,4.07587,4.3219
NMU,2.750219,2.45345,6.386539,6.4094
GRIA1,9.587706,9.8986,4.558219,4.585
CTD-3035K23.7,7.210767,7.3542,4.613241,4.5874
PRTN3,6.163437,6.40065,1.834438,1.585
PLA2G2D,2.770021,2.585,7.593179,7.7074
HBA1,12.331245,12.3172,7.9886,7.9771
KCNK3,11.451446,11.67595,8.022094,7.9773
RP3-331H24.6,4.621343,4.6439,1.69328,1.585
CPA1,4.846419,4.8074,1.016117,1.0
SLCO2A1,13.294985,13.40285,11.008812,11.0573
RP3-407E4.4,0.594212,0.0,4.094102,4.5236
FAM155B,2.502345,2.3219,6.066954,6.3399
COLGALT2,8.369211,8.445,5.842325,5.585
AC007278.3,6.42411,6.4594,1.611482,1.585
RP11-89K21.1,0.229236,0.0,3.456687,3.0
ABCA6,10.037906,10.2119,7.561594,7.6221
LAMC3,11.479013,11.63775,8.986804,9.0389
TNFSF11,1.487222,1.585,5.400164,5.2854
MS4A14,8.885702,8.9303,6.221966,6.2108
PKNOX2,9.52691,9.61285,6.630141,6.6724
DTL,5.668966,5.5546,9.153005,9.1293
ACTA2-AS1,8.013467,8.1405,5.364824,5.4046
LINC01166,3.556883,3.7004,0.707456,0.0
INMT,13.211922,13.395,9.331189,9.275
ABC7-42404400C24.1,8.442952,8.61945,5.95417,5.9736
EEF1A1P12,2.830149,2.86395,6.460195,6.3813
AC011294.3,0.622475,0.0,4.714274,4.9069
UBE2C,5.737143,5.59985,9.949586,10.1306
CLDN2,2.911041,2.8074,7.800635,7.4838
PLA2G2A,9.044325,8.99005,6.09078,6.0224
TMEM74B,9.329048,9.41785,6.173506,6.1293
GRIK4,7.094271,7.29,4.181195,4.1699
FDCSP,1.268442,0.0,5.703719,5.9542
XIRP2,4.502626,4.585,1.050436,1.0
ADRA1D,6.913218,7.10325,3.561217,3.585
B3GNT6,0.969041,0.0,7.051608,7.1699
RP11-624G17.3,1.731633,1.68925,6.099981,6.2001
VTCN1,1.916539,1.585,6.866105,6.7814
CLEC4M,5.991024,6.0,1.704981,1.585
RP11-96C23.11,6.231978,6.48275,3.339075,3.6241
RGCC,13.270066,13.41715,10.610481,10.5859
KLK6,0.863087,1.0,4.465965,3.8074
GINS1,4.75347,4.72765,8.910947,8.8857
SPINK1,3.689189,3.8074,9.574768,9.4615
RP11-588H23.3,8.429649,8.36505,4.942801,4.8384
RAB44,6.625906,6.7347,3.817966,3.9069
RP11-964E11.2,1.086546,1.0,4.370622,4.4594
MELK,4.996098,4.9069,8.851229,8.96
RP11-73M18.2,2.055489,0.0,8.080578,8.449
LINC01426,3.282319,3.4594,7.27671,7.4676
IGKV1-17,5.716024,5.88735,9.140609,9.2461
PADI4,7.936649,7.9571,2.796891,2.8074
RP11-204C16.4,1.782608,2.0072,5.738002,5.765
RSPO4,8.964344,9.08345,5.450603,5.4594
MNX1,1.603962,1.585,5.687755,6.1085
ADAMTS1,13.074544,13.2103,10.334824,10.3015
ARG1,6.790206,6.81365,1.549458,1.585
CLEC1B,5.003996,5.0875,2.126191,2.0
CYP24A1,2.72599,2.16095,9.545415,9.7781
CLEC1A,9.437555,9.2574,6.703063,6.7004
RP11-354P11.4,3.405928,3.4594,0.291772,0.0
ADAMTS16,3.430391,3.1699,7.221344,7.4179
ABCA9,9.871263,10.01535,6.551409,6.6147
CBLC,5.044505,5.3219,9.168824,9.3354
HMMR,5.018269,4.9542,8.926049,8.96
SORD2P,5.19576,5.19595,8.64311,8.6204
HSPB1P1,0.659493,0.0,4.80742,4.7975
RP11-734K21.5,0.848124,0.0,4.116075,4.2479
IBSP,0.614843,0.0,4.406934,4.4594
MYL1,3.434533,3.585,0.097901,0.0
IL37,1.353005,1.0,4.70746,4.3219
KANK3,10.713877,10.86695,7.230408,7.2215
RP11-649E7.5,3.285724,3.2697,8.192778,9.2332
SLC26A10,7.389105,7.5727,4.383459,4.5091
CTD-2033D15.2,7.093581,7.2854,3.570142,3.4594
CILP2,4.507017,4.3219,8.239726,8.3531
FUT3,6.642899,7.5865,10.12272,10.331
ABCA8,10.928257,11.1309,7.615569,7.6294
DLX3,2.931455,3.0,6.280035,6.5392
EPHA10,4.223939,4.3219,8.272968,8.6935
ROBO4,11.953091,12.1516,9.555719,9.5333
SMPDL3B,7.247425,7.24745,11.086016,11.062
SLC24A4,7.538404,7.5774,4.945489,4.9069
RP11-30P6.6,0.313489,0.0,3.695605,3.7004
ACTG2,11.409831,11.5108,8.880463,8.9687
BBOX1-AS1,0.268815,0.0,3.787709,3.585
RDM1,1.538098,1.585,4.669268,4.7549
C6orf222,0.917912,1.0,4.356269,4.0875
LDHAP7,0.577355,0.0,3.779687,4.0959
NPR1,11.256089,11.36525,8.588239,8.5925
BARX1,0.96248,1.0,5.457399,4.6439
OVOL1,4.147422,4.22005,7.709527,7.9129
RHBDL2,4.368616,4.4131,8.363455,8.4792
RP11-286H15.1,8.565633,8.7296,2.455944,2.415048
HCAR1,3.721881,3.7539,7.324372,7.5622
CDKN3,4.569578,4.4594,8.109253,8.1497
C11orf86,0.106788,0.0,3.961014,3.7004
TRPC4,7.28409,7.1749,4.550496,4.614703
AOX1,10.828598,10.87805,7.903155,7.9484
CASQ2,7.595024,7.65095,4.425318,4.4594
BCO1,2.184297,2.3219,5.746072,6.0283
TGFBR3,11.755969,11.9509,8.907212,8.8734
ADAMTS9-AS1,7.436397,7.46185,3.926303,3.9069
RP11-350N15.4,5.241842,5.27705,2.507657,2.3561
RP11-416I2.1,0.668824,0.0,4.894149,5.2854
UBE2SP2,1.089857,0.0,6.040392,6.0734
MMP13,1.151748,0.0,7.823893,7.8948
IGHV5-51,6.108694,6.1699,9.565929,9.6899
FHL1,13.553253,13.77965,9.903661,9.8471
CHRDL1,12.170709,12.3326,8.679017,8.9038
NXF3,8.223123,8.26675,4.021947,3.8074
ADAMTS15,9.68658,9.73805,7.121013,7.1599
RHOV,4.620548,4.2479,9.046593,9.0795
KRT2,4.638151,4.9542,0.881075,1.0
SIX2,2.876372,2.8074,6.336153,6.3576
IGKV3D-15,1.575378,1.4725,5.925437,6.1481
GREM1,6.13483,5.98865,10.205311,10.5078
VSIG1,3.871243,3.7004,7.929387,7.4676
RP3-331H24.7,8.65216,8.7912,4.771021,4.8074
FENDRR,11.202964,11.30265,6.496308,6.5546
CTD-3088G3.8,8.317692,8.2831,5.440052,5.5236
GPIHBP1,9.743563,9.9189,6.367991,6.2479
AGMAT,2.665549,2.6962,6.619931,6.7142
DEFA4,5.36312,5.7004,0.51899,0.0
AC007278.2,4.126774,4.2479,0.618409,0.0
ERICH5,2.969716,2.8074,6.687282,7.1189
RP11-464D20.2,2.160274,2.203,5.820474,5.8176
TERT,0.792704,0.0,3.94643,3.8074
MS4A3,4.211077,4.1287,0.871824,1.0
FAM13A-AS1,9.122789,9.238,6.503017,6.5753
MYO3B,2.095647,2.0,5.388388,5.2479
C7,13.996306,14.0291,10.730681,11.0314
RP11-146D12.2,5.671667,5.81055,2.687383,2.6112
CTRB2,4.158773,4.30585,1.251551,1.0
OVCH2,5.11788,5.37495,1.678389,1.585
PODXL2,6.427873,6.5392,10.342597,10.738379
FEZF1-AS1,1.65908,1.585,6.262653,6.5392
TBX2,13.040044,13.0478,9.727774,9.796
CTD-2006K23.1,4.868034,4.9542,2.018453,2.0
LDB3,8.213423,8.33315,5.209779,5.2095
TTN,10.481048,10.4196,7.909065,7.9076
TOX3,4.792325,4.93055,9.158454,9.7665
ADRA1A,7.361959,7.5353,2.066344,1.585
PAX7,0.167587,0.0,3.527679,1.585
LAMA2,12.37857,12.39565,9.935198,10.0042
CMTM5,5.415982,5.3576,1.607957,1.585
RP11-20G6.3,4.237148,5.34555,1.191918,0.0
RP11-44F21.5,2.00475,2.0,5.433985,5.9069
MYL7,3.333444,3.585,0.311182,0.0
RP11-64K7.1,0.231129,0.0,4.098139,4.1001
MYH1,5.205189,5.32905,1.683291,1.585
CDH17,1.786637,1.585,5.770299,5.0444
AFAP1-AS1,3.963845,3.9112,10.047546,11.244
HBG2,5.3138,5.03715,1.935733,1.585
TDRD5,2.133269,2.0,5.332521,5.6147
CTB-12A17.2,4.788112,4.858,1.820254,1.585
FAM107A,12.352761,12.5027,8.109044,8.0
EEF1A1P9,2.840446,2.8992,6.754571,6.7248
RP11-783K16.5,1.914542,2.0,5.287402,5.3248
AC002116.8,5.638127,5.9248,2.867386,3.254
FUT6,2.834453,3.0695,6.370641,6.2313
HMGN1P37,0.33271,0.0,4.429784,4.4343
PTPRQ,7.237102,7.3923,2.999042,3.0
TCEAL2,7.360546,7.58875,4.213943,4.0892
RP11-243M5.5,4.471318,4.585,1.716543,1.0
RP11-215A21.2,1.646906,1.6531,5.015949,5.1346
NKD2,11.04528,11.14845,8.28908,8.4179
GINS2,4.840265,4.7549,8.652293,8.7108
MYH6,5.108912,5.45265,1.438457,1.0
IGKV2D-28,2.032771,2.1391,8.447753,8.8056
RPL37P6,0.437259,0.0,4.827303,4.8099
MYOCD,8.550628,8.69655,5.492679,5.5236
FAM64A,3.802285,3.7004,7.616991,7.616931
MESP1,3.556499,3.7004,6.95659,7.0553
KIAA0101,5.236203,5.1293,9.214933,9.2644
RP1-241P17.4,2.592291,2.8114,6.208122,6.4241
IGKV1D-33,0.557101,0.0,5.41166,5.696
ESCO2,3.559065,3.3219,7.436315,7.4919
NKX1-2,0.129181,0.0,3.749361,3.3219
CLDN10-AS1,0.131361,0.0,3.33207,3.585
MIR143HG,9.211417,9.224,5.417073,5.3576
FRMD5,3.590369,3.585,7.77339,7.9484
LINC00511,5.36462,5.4263,9.56676,9.6865
RP11-544L8__B.4,4.600676,4.6439,1.203791,1.0
CD207,3.225183,3.1699,6.864149,6.9069
CP,7.921571,7.87,13.430351,13.7123
CTD-3010D24.3,0.288713,0.0,4.792532,5.0875
CDCA7,5.700473,5.65815,9.609951,9.633
RP11-10G12.1,0.171036,0.0,3.983255,3.9819
HDC,8.77674,8.76985,6.229895,6.3399
MCIDAS,1.753914,1.0,5.512124,5.4594
WNT3A,7.561205,7.7814,3.917193,3.8074
HIF3A,11.619422,11.914,8.019154,7.9658
FUT2,4.619081,4.585,9.53451,9.5622
ALG1L,2.624888,2.774,7.529239,7.9152
FAM150B,8.861595,8.9418,4.078454,4.0
CKAP2L,4.530185,4.4262,8.354564,8.4027
RYR2,9.39347,9.5245,6.704212,6.7682
MUC16,5.602298,5.3923,9.171234,10.0782
PDK4,12.678215,12.8305,10.234588,10.2228
RP11-473M20.9,7.859864,7.9744,4.763681,4.8074
IGHV1-69,3.406203,3.5254,6.990581,7.2212
YWHAZP5,1.887416,2.0036,6.220787,6.2561
SLIT2,11.9874,12.1788,9.572557,9.5774
MUSTN1,7.936633,8.02095,4.338838,4.6106
RP11-302L19.3,6.074124,6.1898,2.98028,2.8074
CEACAM8,4.75103,4.88245,2.041038,1.585
RP11-609N14.4,8.795056,8.87495,5.793308,5.858
LINC00968,7.191716,7.25265,4.08023,4.1699
CLDN6,1.315306,1.0,5.247311,4.2479
AC005550.3,4.38813,4.2849,1.307339,1.0
NPPA,5.433719,5.7432,1.897165,2.0
LINC01296,3.790039,3.92455,7.425596,7.597063
FCGR3B,9.257769,9.2995,6.535584,6.5944
OLA1P1,1.927809,2.0072,5.473756,5.4515
KRT72,3.565708,3.585,0.700255,0.0
MDK,9.272407,9.3365,13.330601,13.4473
FAM153A,6.864063,6.9924,4.049356,3.9011
SERTM1,6.195926,6.3576,2.446792,2.0
SH3GL3,5.269642,5.4919,2.36043,2.0
